70000
Age0-9 Age10-19 Age20-29 Age30-49 Age50-69 Age70+ Gender ReadingGlasses Sunglasses 
00578.png 0 1 0 0 0 0 0 0 0 
00579.png 0 1 0 0 0 0 0 0 0 
00580.png 0 0 0 1 0 0 1 1 0 
00581.png 0 0 0 1 0 0 1 0 0 
00582.png 0 0 1 0 0 0 1 0 0 
00583.png 1 0 0 0 0 0 0 0 0 
00584.png 0 0 0 0 1 0 1 0 0 
00585.png 0 1 0 0 0 0 0 0 0 
00586.png 0 0 1 0 0 0 0 0 0 
00587.png 0 1 0 0 0 0 0 0 0 
00588.png 0 1 0 0 0 0 0 0 0 
00589.png 0 0 0 0 1 0 1 1 0 
00590.png 1 0 0 0 0 0 1 0 0 
00591.png 0 0 1 0 0 0 1 0 0 
00592.png 0 1 0 0 0 0 0 0 0 
00593.png 0 0 1 0 0 0 0 0 0 
00594.png 0 1 0 0 0 0 0 1 0 
00595.png 0 0 1 0 0 0 0 0 0 
00596.png 0 1 0 0 0 0 0 0 0 
00597.png 1 0 0 0 0 0 0 0 0 
00598.png 0 1 0 0 0 0 0 0 0 
00599.png 0 0 0 1 0 0 1 1 0 
00600.png 0 0 0 0 1 0 1 0 0 
00601.png 0 1 0 0 0 0 1 1 0 
00602.png 0 0 0 1 0 0 0 0 0 
00603.png 0 0 0 1 0 0 1 0 0 
00604.png 0 0 0 0 1 0 0 0 0 
00605.png 0 1 0 0 0 0 0 0 0 
00606.png 0 0 0 1 0 0 1 0 0 
00607.png 0 0 0 1 0 0 0 0 0 
00608.png 0 0 0 0 1 0 0 0 0 
00609.png 0 0 0 1 0 0 1 0 0 
00610.png 0 1 0 0 0 0 1 0 0 
00611.png 0 1 0 0 0 0 1 0 0 
00612.png 0 1 0 0 0 0 1 0 0 
00613.png 0 0 1 0 0 0 0 0 0 
00614.png 0 1 0 0 0 0 0 0 0 
00615.png 0 0 1 0 0 0 0 0 0 
00616.png 0 1 0 0 0 0 0 0 0 
00617.png 0 1 0 0 0 0 0 0 0 
00618.png 0 0 0 1 0 0 0 0 0 
00619.png 0 0 0 0 1 0 1 0 0 
00620.png 0 0 0 1 0 0 0 0 0 
00621.png 0 0 1 0 0 0 0 0 0 
00622.png 0 0 1 0 0 0 0 0 0 
00623.png 0 0 1 0 0 0 0 0 0 
00624.png 1 0 0 0 0 0 1 0 0 
00625.png 0 0 1 0 0 0 1 0 0 
00626.png 0 1 0 0 0 0 1 0 0 
00627.png 0 1 0 0 0 0 0 0 0 
00628.png 0 1 0 0 0 0 0 0 0 
00629.png 0 0 0 1 0 0 1 0 0 
00630.png 1 0 0 0 0 0 0 0 0 
00631.png 0 1 0 0 0 0 0 0 0 
00632.png 0 0 0 0 1 0 1 0 0 
00633.png 0 0 0 1 0 0 1 0 0 
00634.png 0 0 1 0 0 0 1 0 0 
00635.png 0 1 0 0 0 0 0 0 0 
00636.png 0 0 0 1 0 0 1 0 0 
00637.png 0 1 0 0 0 0 1 0 0 
00638.png 1 0 0 0 0 0 0 0 0 
00639.png 0 0 1 0 0 0 1 0 0 
00640.png 0 0 0 1 0 0 1 0 0 
00641.png 0 1 0 0 0 0 0 0 0 
00642.png 0 0 1 0 0 0 1 0 0 
00643.png 0 0 0 1 0 0 0 0 0 
00644.png 0 0 0 1 0 0 1 0 0 
00645.png 0 0 0 1 0 0 1 0 0 
00646.png 0 0 0 1 0 0 1 1 0 
00647.png 0 1 0 0 0 0 0 0 0 
00648.png 0 0 0 1 0 0 1 1 0 
00649.png 0 0 1 0 0 0 1 0 0 
00650.png 1 0 0 0 0 0 0 0 0 
00651.png 0 1 0 0 0 0 0 0 0 
00652.png 0 0 0 1 0 0 1 0 0 
00653.png 0 0 0 1 0 0 1 0 0 
00654.png 0 1 0 0 0 0 0 0 0 
00655.png 0 1 0 0 0 0 0 0 0 
00656.png 0 0 1 0 0 0 1 0 0 
00657.png 0 0 0 1 0 0 0 0 0 
00658.png 0 1 0 0 0 0 0 0 0 
00659.png 0 0 0 1 0 0 0 0 0 
00660.png 0 0 0 0 1 0 1 1 0 
00661.png 0 1 0 0 0 0 0 0 0 
00662.png 0 0 0 0 1 0 0 1 0 
00663.png 0 0 0 1 0 0 0 0 0 
00664.png 0 0 0 1 0 0 1 0 0 
00665.png 1 0 0 0 0 0 0 0 0 
00666.png 0 1 0 0 0 0 0 0 0 
00667.png 0 0 0 0 1 0 0 1 0 
00668.png 0 0 1 0 0 0 1 1 0 
00669.png 0 0 1 0 0 0 0 0 0 
00670.png 0 1 0 0 0 0 0 0 0 
00671.png 1 0 0 0 0 0 0 0 0 
00672.png 0 1 0 0 0 0 0 0 0 
00673.png 0 0 0 0 1 0 0 0 0 
00674.png 0 0 1 0 0 0 1 0 0 
00675.png 0 0 0 1 0 0 1 0 0 
00676.png 0 0 0 1 0 0 0 0 0 
00677.png 0 0 1 0 0 0 1 0 0 
00678.png 0 0 0 1 0 0 1 0 0 
00679.png 0 0 1 0 0 0 1 0 0 
00680.png 0 0 0 0 1 0 0 1 0 
00681.png 0 1 0 0 0 0 0 0 0 
00682.png 0 0 1 0 0 0 1 0 0 
00683.png 0 0 0 0 1 0 1 0 1 
00684.png 0 0 1 0 0 0 0 0 0 
00685.png 0 0 1 0 0 0 0 0 0 
00686.png 0 1 0 0 0 0 0 0 0 
00687.png 0 0 0 0 1 0 1 1 0 
00688.png 0 1 0 0 0 0 0 0 0 
00689.png 0 0 0 1 0 0 1 0 0 
00690.png 0 0 0 1 0 0 1 1 0 
00691.png 0 0 1 0 0 0 1 0 0 
00692.png 0 0 0 1 0 0 1 0 0 
00693.png 0 0 0 0 1 0 1 1 0 
00694.png 0 1 0 0 0 0 0 0 0 
00695.png 0 0 0 1 0 0 1 1 0 
00696.png 0 0 0 0 1 0 1 1 0 
00697.png 0 1 0 0 0 0 1 0 0 
00698.png 0 1 0 0 0 0 0 0 0 
00699.png 0 0 1 0 0 0 0 0 0 
00700.png 0 0 1 0 0 0 0 0 0 
00701.png 0 1 0 0 0 0 0 0 0 
00702.png 0 0 1 0 0 0 0 0 0 
00703.png 0 0 0 1 0 0 0 0 0 
00704.png 0 1 0 0 0 0 0 0 0 
00705.png 0 0 1 0 0 0 0 0 0 
00706.png 0 1 0 0 0 0 0 0 0 
00707.png 0 0 0 1 0 0 0 1 0 
00708.png 0 0 0 0 1 0 0 0 0 
00709.png 0 1 0 0 0 0 0 0 0 
00710.png 0 1 0 0 0 0 0 0 0 
00711.png 0 0 0 1 0 0 1 0 0 
00712.png 1 0 0 0 0 0 0 0 0 
00713.png 0 1 0 0 0 0 1 0 0 
00714.png 0 1 0 0 0 0 1 0 0 
00715.png 0 0 0 1 0 0 0 0 0 
00716.png 0 0 0 1 0 0 0 0 0 
00717.png 0 0 1 0 0 0 0 0 0 
00718.png 0 0 0 0 1 0 1 0 0 
00719.png 0 0 0 0 1 0 1 0 0 
00720.png 0 0 1 0 0 0 0 0 0 
00721.png 0 0 0 0 1 0 1 1 0 
00722.png 0 0 0 1 0 0 0 0 0 
00723.png 0 0 0 0 1 0 1 1 0 
00724.png 1 0 0 0 0 0 1 0 0 
00725.png 0 0 0 1 0 0 0 1 0 
00726.png 0 1 0 0 0 0 0 1 0 
00727.png 0 1 0 0 0 0 1 0 0 
00728.png 0 0 1 0 0 0 1 0 0 
00729.png 0 1 0 0 0 0 0 0 0 
00730.png 0 0 1 0 0 0 0 0 0 
00731.png 0 0 0 0 1 0 1 0 0 
00732.png 0 0 0 0 1 0 0 1 0 
00733.png 0 1 0 0 0 0 0 0 0 
00734.png 0 1 0 0 0 0 0 0 0 
00735.png 0 1 0 0 0 0 0 0 0 
00736.png 0 1 0 0 0 0 0 0 0 
00737.png 0 0 1 0 0 0 0 0 0 
00738.png 0 0 0 1 0 0 1 0 0 
00739.png 0 1 0 0 0 0 0 0 0 
00740.png 0 0 0 1 0 0 1 0 1 
00741.png 0 0 0 0 1 0 0 0 0 
00742.png 0 0 0 1 0 0 0 0 0 
00743.png 0 0 1 0 0 0 0 0 0 
00744.png 0 0 0 1 0 0 0 0 0 
00745.png 0 0 1 0 0 0 1 0 0 
00746.png 0 1 0 0 0 0 0 0 0 
00747.png 0 1 0 0 0 0 0 0 0 
00748.png 0 0 0 0 1 0 1 0 0 
00749.png 0 0 0 0 1 0 1 0 1 
00750.png 0 1 0 0 0 0 0 0 0 
00751.png 0 1 0 0 0 0 0 0 0 
00752.png 0 1 0 0 0 0 0 0 0 
00753.png 0 1 0 0 0 0 1 0 0 
00754.png 0 0 0 1 0 0 0 0 0 
00755.png 0 1 0 0 0 0 1 0 0 
00756.png 0 0 1 0 0 0 1 0 0 
00757.png 0 0 0 1 0 0 0 0 0 
00758.png 0 0 0 1 0 0 1 0 0 
00759.png 0 0 0 1 0 0 0 0 0 
00760.png 0 0 0 1 0 0 1 1 0 
00761.png 0 1 0 0 0 0 0 0 0 
00762.png 0 0 0 1 0 0 1 1 0 
00763.png 0 1 0 0 0 0 0 0 0 
00764.png 0 1 0 0 0 0 1 0 0 
00765.png 0 0 0 0 1 0 1 0 0 
00766.png 0 0 0 0 1 0 0 0 0 
00767.png 0 0 0 0 1 0 1 1 0 
00768.png 0 0 1 0 0 0 1 0 0 
00769.png 0 0 0 1 0 0 0 1 0 
00770.png 0 1 0 0 0 0 0 0 0 
00771.png 0 1 0 0 0 0 0 0 0 
00772.png 0 0 0 1 0 0 1 0 0 
00773.png 0 0 1 0 0 0 1 0 0 
00774.png 0 1 0 0 0 0 1 1 0 
00775.png 0 0 0 1 0 0 0 0 0 
00776.png 0 0 1 0 0 0 0 1 0 
00777.png 0 0 1 0 0 0 0 0 0 
00778.png 1 0 0 0 0 0 0 0 0 
00779.png 0 0 1 0 0 0 1 0 0 
00780.png 0 0 0 1 0 0 0 0 0 
00781.png 0 1 0 0 0 0 0 0 0 
00782.png 0 1 0 0 0 0 0 0 0 
00783.png 0 0 1 0 0 0 1 1 0 
00784.png 0 1 0 0 0 0 0 0 0 
00785.png 0 0 1 0 0 0 0 0 0 
00786.png 0 0 1 0 0 0 0 0 0 
00787.png 0 0 0 1 0 0 0 0 1 
00788.png 0 1 0 0 0 0 0 0 0 
00789.png 0 0 0 0 1 0 1 1 0 
00790.png 0 0 0 0 1 0 1 0 0 
00791.png 0 0 0 1 0 0 1 0 0 
00792.png 1 0 0 0 0 0 0 0 0 
00793.png 0 0 0 1 0 0 0 0 0 
00794.png 1 0 0 0 0 0 0 1 0 
00795.png 0 0 0 1 0 0 1 0 0 
00796.png 0 0 0 1 0 0 0 0 0 
00797.png 0 1 0 0 0 0 0 0 0 
00798.png 0 1 0 0 0 0 0 0 0 
00799.png 0 0 0 1 0 0 0 0 0 
00800.png 0 0 1 0 0 0 1 0 0 
00801.png 0 0 0 1 0 0 1 0 0 
00802.png 0 0 0 1 0 0 1 1 0 
00803.png 0 0 1 0 0 0 1 0 0 
00804.png 0 1 0 0 0 0 0 0 0 
00805.png 0 0 1 0 0 0 0 0 0 
00806.png 0 0 0 1 0 0 1 0 0 
00807.png 0 1 0 0 0 0 0 0 0 
00808.png 0 1 0 0 0 0 0 0 0 
00809.png 0 0 0 1 0 0 1 0 0 
00810.png 0 0 1 0 0 0 1 0 0 
00811.png 0 0 0 1 0 0 1 1 0 
00812.png 0 0 0 1 0 0 1 0 0 
00813.png 0 0 0 1 0 0 0 0 0 
00814.png 1 0 0 0 0 0 0 0 0 
00815.png 0 0 1 0 0 0 1 0 0 
00816.png 0 1 0 0 0 0 1 0 0 
00817.png 0 0 0 0 1 0 0 0 0 
00818.png 0 1 0 0 0 0 0 0 0 
00819.png 0 0 1 0 0 0 1 1 0 
00820.png 0 0 0 1 0 0 1 0 1 
00821.png 0 0 1 0 0 0 0 0 0 
00822.png 0 1 0 0 0 0 0 0 0 
00823.png 1 0 0 0 0 0 0 0 0 
00824.png 0 0 1 0 0 0 0 0 0 
00825.png 0 0 1 0 0 0 1 0 0 
00826.png 0 0 1 0 0 0 0 0 0 
00827.png 0 1 0 0 0 0 0 0 0 
00828.png 0 0 0 0 1 0 0 0 0 
00829.png 0 1 0 0 0 0 1 0 0 
00830.png 0 0 0 1 0 0 1 1 0 
00831.png 0 0 1 0 0 0 0 0 1 
00832.png 0 0 0 1 0 0 1 0 1 
00833.png 0 0 1 0 0 0 0 0 0 
00834.png 1 0 0 0 0 0 1 0 0 
00835.png 0 1 0 0 0 0 1 0 0 
00836.png 0 1 0 0 0 0 0 0 0 
00837.png 0 0 0 1 0 0 1 0 1 
00838.png 0 1 0 0 0 0 0 0 0 
00839.png 0 0 1 0 0 0 1 0 1 
00840.png 0 0 0 1 0 0 0 0 1 
00841.png 0 1 0 0 0 0 0 0 0 
00842.png 0 1 0 0 0 0 0 0 0 
00843.png 1 0 0 0 0 0 0 0 0 
00844.png 0 0 0 1 0 0 0 0 0 
00845.png 0 0 0 1 0 0 1 0 0 
00846.png 0 0 0 0 1 0 0 1 0 
00847.png 0 1 0 0 0 0 0 0 0 
00848.png 0 0 1 0 0 0 0 0 0 
00849.png 0 0 1 0 0 0 0 0 0 
00850.png 0 0 0 0 1 0 1 0 0 
00851.png 1 0 0 0 0 0 0 0 0 
00852.png 0 1 0 0 0 0 0 0 0 
00853.png 0 0 0 1 0 0 0 0 0 
00854.png 0 0 0 1 0 0 1 0 0 
00855.png 0 0 0 1 0 0 1 0 0 
00856.png 0 0 0 0 1 0 1 0 0 
00857.png 0 1 0 0 0 0 0 0 0 
00858.png 1 0 0 0 0 0 0 0 0 
00859.png 0 0 1 0 0 0 0 0 1 
00860.png 0 0 0 0 1 0 1 1 0 
00861.png 1 0 0 0 0 0 0 0 0 
00862.png 0 0 0 0 1 0 1 1 0 
00863.png 1 0 0 0 0 0 0 0 0 
00864.png 1 0 0 0 0 0 0 0 0 
00865.png 0 0 1 0 0 0 1 0 0 
00866.png 0 0 0 1 0 0 0 0 0 
00867.png 0 0 0 0 1 0 0 0 0 
00868.png 0 0 1 0 0 0 0 0 0 
00869.png 1 0 0 0 0 0 0 0 0 
00870.png 0 0 0 0 0 1 0 1 0 
00871.png 0 0 0 1 0 0 1 0 0 
00872.png 0 0 0 1 0 0 1 0 0 
00873.png 0 0 0 1 0 0 1 1 0 
00874.png 0 0 0 0 1 0 1 1 0 
00875.png 0 0 1 0 0 0 1 0 0 
00876.png 0 0 1 0 0 0 0 0 0 
00877.png 0 0 1 0 0 0 0 0 0 
00878.png 0 0 0 1 0 0 1 1 0 
00879.png 0 1 0 0 0 0 1 0 0 
00880.png 0 0 1 0 0 0 1 0 0 
00881.png 1 0 0 0 0 0 1 0 0 
00882.png 0 0 0 1 0 0 0 0 0 
00883.png 0 0 1 0 0 0 1 0 0 
00884.png 0 1 0 0 0 0 1 0 0 
00885.png 0 0 0 1 0 0 1 0 1 
00886.png 0 1 0 0 0 0 0 0 0 
00887.png 0 1 0 0 0 0 1 0 0 
00888.png 0 0 1 0 0 0 0 0 0 
00889.png 1 0 0 0 0 0 0 0 0 
00890.png 0 1 0 0 0 0 0 0 0 
00891.png 0 1 0 0 0 0 0 0 0 
00892.png 0 0 0 1 0 0 1 1 0 
00893.png 0 0 0 0 1 0 1 0 1 
00894.png 0 0 1 0 0 0 0 0 0 
00895.png 1 0 0 0 0 0 0 0 0 
00896.png 0 0 0 1 0 0 1 0 0 
00897.png 0 1 0 0 0 0 1 0 0 
00898.png 0 0 0 1 0 0 0 0 0 
00899.png 0 1 0 0 0 0 0 0 0 
00900.png 0 1 0 0 0 0 0 0 1 
00901.png 0 1 0 0 0 0 1 0 0 
00902.png 0 0 0 0 1 0 1 0 0 
00903.png 0 0 1 0 0 0 1 0 0 
00904.png 0 0 0 0 1 0 1 0 0 
00905.png 0 0 0 0 1 0 0 0 0 
00906.png 0 0 0 1 0 0 1 1 0 
00907.png 0 1 0 0 0 0 0 0 0 
00908.png 0 1 0 0 0 0 1 0 0 
00909.png 0 1 0 0 0 0 1 0 0 
00910.png 0 1 0 0 0 0 0 0 0 
00911.png 0 0 0 1 0 0 1 0 0 
00912.png 0 0 0 1 0 0 1 1 0 
00913.png 0 0 0 1 0 0 0 0 0 
00914.png 0 1 0 0 0 0 0 0 0 
00915.png 0 0 0 0 1 0 1 0 0 
00916.png 0 0 0 1 0 0 1 0 0 
00917.png 0 1 0 0 0 0 0 0 0 
00918.png 0 0 0 1 0 0 1 1 0 
00919.png 0 0 1 0 0 0 0 0 0 
00920.png 0 0 0 1 0 0 0 0 0 
00921.png 0 1 0 0 0 0 0 0 0 
00922.png 0 0 0 0 1 0 1 1 0 
00923.png 0 1 0 0 0 0 0 0 0 
00924.png 0 0 1 0 0 0 0 0 0 
00925.png 0 0 0 1 0 0 1 0 0 
00926.png 0 0 0 0 1 0 0 0 0 
00927.png 0 0 1 0 0 0 0 0 0 
00928.png 0 0 0 1 0 0 0 0 0 
00929.png 0 0 0 1 0 0 1 0 0 
00930.png 0 0 0 1 0 0 1 1 0 
00931.png 0 0 0 1 0 0 1 0 0 
00932.png 0 0 1 0 0 0 0 0 0 
00933.png 0 1 0 0 0 0 0 0 0 
00934.png 0 1 0 0 0 0 0 1 0 
00935.png 0 1 0 0 0 0 0 0 0 
00936.png 0 0 1 0 0 0 0 0 0 
00937.png 0 0 0 1 0 0 0 0 0 
00938.png 0 0 0 1 0 0 1 0 0 
00939.png 0 0 0 1 0 0 1 1 0 
00940.png 0 1 0 0 0 0 1 0 0 
00941.png 0 0 1 0 0 0 0 1 0 
00942.png 0 0 1 0 0 0 0 0 0 
00943.png 0 1 0 0 0 0 0 0 0 
00944.png 1 0 0 0 0 0 0 0 0 
00945.png 0 1 0 0 0 0 0 0 0 
00946.png 0 0 0 0 1 0 1 1 0 
00947.png 1 0 0 0 0 0 1 0 0 
00948.png 0 0 1 0 0 0 1 0 0 
00949.png 0 0 1 0 0 0 1 1 0 
00950.png 0 1 0 0 0 0 0 0 0 
00951.png 0 0 1 0 0 0 0 0 0 
00952.png 0 1 0 0 0 0 0 0 0 
00953.png 0 1 0 0 0 0 1 0 0 
00954.png 0 1 0 0 0 0 0 1 0 
00955.png 0 1 0 0 0 0 0 0 0 
00956.png 0 0 0 1 0 0 0 0 0 
00957.png 0 0 0 1 0 0 1 1 0 
00958.png 0 0 0 1 0 0 0 0 1 
00959.png 0 1 0 0 0 0 0 0 0 
00960.png 0 0 0 0 0 1 1 0 0 
00961.png 0 1 0 0 0 0 0 0 0 
00962.png 0 1 0 0 0 0 0 0 0 
00963.png 0 0 0 1 0 0 1 1 0 
00964.png 0 1 0 0 0 0 0 0 0 
00965.png 0 0 0 0 1 0 1 1 0 
00966.png 0 0 0 1 0 0 1 0 0 
00967.png 0 0 0 1 0 0 0 0 0 
00968.png 0 1 0 0 0 0 1 0 0 
00969.png 0 0 0 1 0 0 1 0 0 
00970.png 0 0 1 0 0 0 0 0 0 
00971.png 0 1 0 0 0 0 0 0 0 
00972.png 0 1 0 0 0 0 0 0 0 
00973.png 0 0 1 0 0 0 1 0 0 
00974.png 0 1 0 0 0 0 1 0 0 
00975.png 0 1 0 0 0 0 0 0 0 
00976.png 0 0 0 0 1 0 0 0 0 
00977.png 0 0 0 1 0 0 0 0 0 
00978.png 0 1 0 0 0 0 0 0 0 
00979.png 0 0 1 0 0 0 1 0 1 
00980.png 0 1 0 0 0 0 0 0 0 
00981.png 0 1 0 0 0 0 0 0 0 
00982.png 0 0 0 1 0 0 1 1 0 
00983.png 0 1 0 0 0 0 1 0 0 
00984.png 0 0 0 1 0 0 0 0 0 
00985.png 0 0 1 0 0 0 0 0 0 
00986.png 0 0 0 1 0 0 1 1 0 
00987.png 0 0 0 1 0 0 1 0 0 
00988.png 0 0 1 0 0 0 1 0 0 
00989.png 0 1 0 0 0 0 0 0 0 
00990.png 1 0 0 0 0 0 0 0 0 
00991.png 0 0 0 1 0 0 0 1 0 
00992.png 0 0 0 1 0 0 0 0 0 
00993.png 0 0 0 1 0 0 0 0 0 
00994.png 0 0 1 0 0 0 0 0 0 
00995.png 0 0 0 1 0 0 1 0 0 
00996.png 0 0 0 1 0 0 1 0 0 
00997.png 0 1 0 0 0 0 1 1 0 
00998.png 0 0 1 0 0 0 1 0 0 
00999.png 0 1 0 0 0 0 0 0 0 
01000.png 0 0 0 0 1 0 1 0 0 
01001.png 0 0 1 0 0 0 0 0 0 
01002.png 0 0 1 0 0 0 0 0 0 
01003.png 0 0 0 0 1 0 1 0 0 
01004.png 0 1 0 0 0 0 0 0 0 
01005.png 0 0 0 1 0 0 1 0 0 
01006.png 0 1 0 0 0 0 0 0 0 
01007.png 0 0 1 0 0 0 0 0 0 
01008.png 0 0 0 1 0 0 1 0 0 
01009.png 0 0 1 0 0 0 1 1 0 
01010.png 0 0 0 1 0 0 1 1 0 
01011.png 0 0 1 0 0 0 0 0 0 
01012.png 0 0 1 0 0 0 0 0 0 
01013.png 1 0 0 0 0 0 0 0 0 
01014.png 0 0 0 0 1 0 1 1 0 
01015.png 0 1 0 0 0 0 0 0 0 
01016.png 0 1 0 0 0 0 0 0 0 
01017.png 0 0 0 0 0 1 0 0 0 
01018.png 0 0 0 1 0 0 1 1 0 
01019.png 0 0 1 0 0 0 0 0 0 
01020.png 0 1 0 0 0 0 1 0 0 
01021.png 0 1 0 0 0 0 1 0 0 
01022.png 0 1 0 0 0 0 0 0 0 
01023.png 0 0 0 1 0 0 0 0 0 
01024.png 0 0 1 0 0 0 0 0 1 
01025.png 0 0 0 0 1 0 1 0 0 
01026.png 0 1 0 0 0 0 0 0 0 
01027.png 0 0 0 1 0 0 1 0 0 
01028.png 0 0 1 0 0 0 1 0 0 
01029.png 0 0 0 1 0 0 0 0 0 
01030.png 0 1 0 0 0 0 0 0 0 
01031.png 0 0 0 1 0 0 0 0 0 
01032.png 0 1 0 0 0 0 0 0 0 
01033.png 0 0 0 1 0 0 0 0 0 
01034.png 0 0 1 0 0 0 0 0 0 
01035.png 0 0 0 0 0 1 1 0 0 
01036.png 0 0 0 1 0 0 0 0 0 
01037.png 0 0 1 0 0 0 0 0 0 
01038.png 0 0 0 1 0 0 1 0 0 
01039.png 0 0 1 0 0 0 1 0 0 
01040.png 0 1 0 0 0 0 0 0 0 
01041.png 0 0 0 1 0 0 0 0 0 
01042.png 0 0 0 0 1 0 0 1 0 
01043.png 0 0 0 1 0 0 0 0 0 
01044.png 0 1 0 0 0 0 0 0 0 
01045.png 0 0 1 0 0 0 1 0 0 
01046.png 0 1 0 0 0 0 0 1 0 
01047.png 0 0 0 1 0 0 1 0 0 
01048.png 0 0 0 1 0 0 1 0 0 
01049.png 0 0 0 1 0 0 0 0 0 
01050.png 0 0 0 1 0 0 1 0 0 
01051.png 0 0 1 0 0 0 0 0 0 
01052.png 0 0 0 1 0 0 1 1 0 
01053.png 0 0 0 1 0 0 1 1 0 
01054.png 0 1 0 0 0 0 0 0 0 
01055.png 0 0 0 0 1 0 0 0 0 
01056.png 0 0 1 0 0 0 1 0 0 
01057.png 0 0 1 0 0 0 1 0 0 
01058.png 0 0 0 0 1 0 1 0 0 
01059.png 0 0 0 1 0 0 1 0 0 
01060.png 0 1 0 0 0 0 1 1 0 
01061.png 0 0 1 0 0 0 1 0 0 
01062.png 0 0 1 0 0 0 0 0 0 
01063.png 0 1 0 0 0 0 0 0 0 
01064.png 0 0 1 0 0 0 1 0 0 
01065.png 0 1 0 0 0 0 0 0 0 
01066.png 0 1 0 0 0 0 1 0 0 
01067.png 0 0 0 0 1 0 0 0 0 
01068.png 0 1 0 0 0 0 0 0 0 
01069.png 0 0 0 1 0 0 0 1 0 
01070.png 0 1 0 0 0 0 0 0 0 
01071.png 0 1 0 0 0 0 1 0 0 
01072.png 0 0 0 1 0 0 0 0 0 
01073.png 0 0 0 1 0 0 0 0 0 
01074.png 0 1 0 0 0 0 0 0 0 
01075.png 0 1 0 0 0 0 0 0 0 
01076.png 0 0 0 0 1 0 0 0 0 
01077.png 0 0 0 0 1 0 0 0 1 
01078.png 0 1 0 0 0 0 0 0 0 
01079.png 0 1 0 0 0 0 0 0 0 
01080.png 0 1 0 0 0 0 0 0 0 
01081.png 0 0 1 0 0 0 1 0 0 
01082.png 0 0 1 0 0 0 1 1 0 
01083.png 0 0 0 1 0 0 0 0 0 
01084.png 0 0 0 1 0 0 1 0 0 
01085.png 0 1 0 0 0 0 0 0 0 
01086.png 0 0 0 1 0 0 0 0 0 
01087.png 0 1 0 0 0 0 0 0 0 
01088.png 0 1 0 0 0 0 0 0 0 
01089.png 0 0 1 0 0 0 0 0 0 
01090.png 0 0 1 0 0 0 0 0 0 
01091.png 0 0 0 0 1 0 1 1 0 
01092.png 0 1 0 0 0 0 1 0 0 
01093.png 0 0 1 0 0 0 0 0 0 
01094.png 0 0 0 0 1 0 1 0 0 
01095.png 0 0 0 1 0 0 1 0 0 
01096.png 0 0 0 1 0 0 1 0 0 
01097.png 0 0 1 0 0 0 1 0 0 
01098.png 0 0 0 1 0 0 1 0 0 
01099.png 0 0 0 0 1 0 0 1 0 
01100.png 0 0 0 1 0 0 1 1 0 
01101.png 0 0 0 1 0 0 1 1 0 
01102.png 0 1 0 0 0 0 0 0 0 
01103.png 0 0 1 0 0 0 0 0 0 
01104.png 0 0 0 1 0 0 0 0 0 
01105.png 0 1 0 0 0 0 0 1 0 
01106.png 0 1 0 0 0 0 0 0 0 
01107.png 0 0 0 0 1 0 1 1 0 
01108.png 0 0 0 0 1 0 0 1 0 
01109.png 0 0 0 0 1 0 1 0 0 
01110.png 0 1 0 0 0 0 0 0 0 
01111.png 0 0 0 1 0 0 1 0 0 
01112.png 1 0 0 0 0 0 1 0 0 
01113.png 0 0 0 0 1 0 0 1 0 
01114.png 0 1 0 0 0 0 1 0 0 
01115.png 0 0 0 1 0 0 1 0 1 
01116.png 0 0 0 1 0 0 0 0 0 
01117.png 0 0 1 0 0 0 1 0 0 
01118.png 0 0 1 0 0 0 1 1 0 
01119.png 0 1 0 0 0 0 0 0 0 
01120.png 0 0 0 0 1 0 1 1 0 
01121.png 0 0 0 1 0 0 1 0 0 
01122.png 0 0 0 1 0 0 1 0 0 
01123.png 0 0 1 0 0 0 1 0 0 
01124.png 0 0 0 1 0 0 1 1 0 
01125.png 0 0 1 0 0 0 0 0 0 
01126.png 0 1 0 0 0 0 1 0 0 
01127.png 0 0 0 1 0 0 0 0 0 
01128.png 0 0 0 0 1 0 1 0 0 
01129.png 0 0 0 0 1 0 1 0 1 
01130.png 0 0 0 1 0 0 0 1 0 
01131.png 0 0 0 0 1 0 1 1 0 
01132.png 0 1 0 0 0 0 0 0 1 
01133.png 0 0 0 1 0 0 0 0 0 
01134.png 0 0 0 0 1 0 0 0 0 
01135.png 0 0 0 1 0 0 1 1 0 
01136.png 0 0 0 1 0 0 0 0 0 
01137.png 0 1 0 0 0 0 0 0 1 
01138.png 0 1 0 0 0 0 0 0 0 
01139.png 0 0 0 0 1 0 0 0 0 
01140.png 0 1 0 0 0 0 1 0 0 
01141.png 0 1 0 0 0 0 1 0 0 
01142.png 0 0 0 1 0 0 1 0 0 
01143.png 0 0 0 0 0 1 0 0 1 
01144.png 0 1 0 0 0 0 0 0 0 
01145.png 0 0 0 1 0 0 1 0 0 
01146.png 0 0 1 0 0 0 0 0 0 
01147.png 0 0 1 0 0 0 0 0 0 
01148.png 0 1 0 0 0 0 0 0 0 
01149.png 0 1 0 0 0 0 0 0 0 
01150.png 0 0 1 0 0 0 0 0 0 
01151.png 0 0 0 0 1 0 1 1 0 
01152.png 0 0 0 1 0 0 0 1 0 
01153.png 0 1 0 0 0 0 1 0 0 
01154.png 0 0 0 0 1 0 0 0 0 
01155.png 0 1 0 0 0 0 0 0 0 
01156.png 0 0 0 1 0 0 1 0 0 
01157.png 0 0 0 1 0 0 0 0 0 
